episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/policy_inference_loss
6.0,0.0,3.2708333333333335,69.48611111111111,144,10002,False,410065,7826,41,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-34-52,1584189292,177.23413467407227,5513.5884737968445,23508,diufpc29,134.21.215.107,5513.5884737968445,410065,41,0,587863dc,0,4.340272418978277,0.5409124834676363,2.6222485135167877,0.020000000000000018,0.020000000000000018,815,3183488,410065,44.424,12.023,18.762,0.006,1705.565,32.0,97.15283018867923,19.553301886792454,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14273584905660378,0.2111097425791354,2.499999936844688e-05,1.0459085,0.18874481,2.4534588,2.3298028
7.0,0.0,3.047945205479452,68.08904109589041,146,10001,False,420066,7972,42,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-37-49,1584189469,176.9870626926422,5690.575536489487,23508,diufpc29,134.21.215.107,5690.575536489487,420066,42,0,587863dc,0,4.364844272894223,0.5438645292906839,2.654777172079633,0.020000000000000018,0.020000000000000018,835,3261760,420066,48.56,11.507,15.814,0.006,2023.549,32.0,96.82464454976304,19.535071090047392,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1519431279620853,0.21110974257913537,2.499999936844688e-05,0.88498116,0.15074891,2.0702634,1.9626585
6.0,0.0,3.4383561643835616,68.87671232876713,146,10000,False,430066,8118,43,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-40-43,1584189643,173.62896180152893,5864.204498291016,23508,diufpc29,134.21.215.107,5864.204498291016,430066,43,0,587863dc,0,4.387759199964478,0.546206457717402,2.6792180089968083,0.020000000000000018,0.020000000000000018,855,3340064,430066,51.795,9.77,20.049,0.005,1596.08,32.0,96.43173076923077,19.52403846153846,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.14360576923076923,0.21110974257913537,2.499999936844688e-05,1.0637186,0.18276528,1.892747,1.7547777
9.0,0.0,3.138888888888889,69.03472222222223,144,10001,False,440067,8262,44,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-43-37,1584189817,174.17101216316223,6038.375510454178,23508,diufpc29,134.21.215.107,6038.375510454178,440067,44,0,587863dc,0,4.411266085472918,0.5484318350777783,2.70412012011876,0.020000000000000018,0.020000000000000018,875,3418336,440067,33.335,15.882,18.953,0.005,1688.35,32.0,96.85913461538462,19.71826923076923,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.14884615384615385,0.21110974257913537,2.499999936844688e-05,1.0145868,0.18227428,2.1147804,1.9854206
7.0,0.0,3.386206896551724,69.44827586206897,145,10006,False,450073,8407,45,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-46-35,1584189995,178.15494394302368,6216.5304543972015,23508,diufpc29,134.21.215.107,6216.5304543972015,450073,45,0,587863dc,0,4.433642720913509,0.551291363591616,2.730414066118019,0.020000000000000018,0.020000000000000018,895,3496704,450073,51.999,10.793,18.926,0.006,1690.832,32.0,96.9240566037736,19.617452830188682,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14500000000000002,0.2111097425791354,2.499999936844688e-05,1.0594721,0.2600102,2.1009252,1.9129328
8.0,0.0,3.4755244755244754,69.7132867132867,143,10001,False,460074,8550,46,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-49-35,1584190175,179.40695071220398,6395.9374051094055,23508,diufpc29,134.21.215.107,6395.9374051094055,460074,46,0,587863dc,0,4.455053334057071,0.5535889331249715,2.7562732393150347,0.020000000000000018,0.020000000000000018,915,3575232,460074,39.27,9.084,15.765,0.005,2029.874,32.0,97.08215962441315,19.416431924882634,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1451643192488263,0.21110974257913542,2.499999936844688e-05,1.0019138,0.25017303,2.0514715,1.868451
6.0,0.0,3.1301369863013697,68.65753424657534,146,10000,False,470074,8696,47,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-52-36,1584190356,181.24388313293457,6577.18128824234,23508,diufpc29,134.21.215.107,6577.18128824234,470074,47,0,587863dc,0,4.476845084128983,0.5562982046171879,2.7830305726738582,0.020000000000000018,0.020000000000000018,935,3653440,470074,46.4,9.654,17.918,0.005,1785.917,32.0,97.09166666666667,19.442592592592593,0.0,0.014167795983737831,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14398148148148146,0.21110974257913537,2.499999936844688e-05,1.1205914,0.27509978,2.0858448,1.8855006
7.0,0.0,3.2867132867132867,69.5944055944056,143,10000,False,480074,8839,48,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-55-32,1584190532,176.16216468811035,6753.34345293045,23508,diufpc29,134.21.215.107,6753.34345293045,480074,48,0,587863dc,0,4.496181823528927,0.5585856688558026,2.8047787679260847,0.020000000000000018,0.020000000000000018,955,3731808,480074,49.836,15.431,19.546,0.006,1637.147,32.0,96.72417061611372,19.393838862559242,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14962085308056872,0.21110974257913537,2.499999936844688e-05,1.2105289,0.296344,1.80515,1.568531
9.0,0.0,3.1812080536912752,67.51006711409396,149,10002,False,490076,8988,49,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_13-58-27,1584190707,174.60616827011108,6927.9496212005615,23508,diufpc29,134.21.215.107,6927.9496212005615,490076,49,0,587863dc,0,4.514087621973862,0.5610249502766549,2.8240443938344413,0.020000000000000018,0.020000000000000018,974,3809952,490076,50.41,17.376,21.168,0.005,1511.728,32.0,96.46398104265404,19.40473933649289,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1524170616113744,0.21110974257913537,2.499999936844688e-05,1.156223,0.28252178,1.7999029,1.5747676
8.0,0.0,3.4722222222222223,69.25694444444444,144,10002,False,500078,9132,50,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-01-17,1584190877,170.06450057029724,7098.014121770859,23508,diufpc29,134.21.215.107,7098.014121770859,500078,50,0,587863dc,0,4.5280734350420415,0.5626409374499178,2.8387729466002223,0.020000000000000018,0.020000000000000018,994,3888288,500078,49.601,10.21,15.749,0.005,2031.844,32.0,96.28522167487685,19.442364532019702,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.14660098522167486,0.2111097425791354,2.499999936844688e-05,1.1226159,0.2681399,1.5826687,1.3520671
8.0,0.0,3.443661971830986,70.28873239436619,142,10001,False,510079,9274,51,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-04-10,1584191050,172.82205986976624,7270.836181640625,23508,diufpc29,134.21.215.107,7270.836181640625,510079,51,0,587863dc,0,4.542523711706585,0.5643525602795647,2.8573428070581213,0.020000000000000018,0.020000000000000018,1014,3966656,510079,32.554,7.54,13.342,0.01,2398.493,32.0,96.41553398058252,19.523300970873787,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14728155339805823,0.2111097425791354,2.499999936844688e-05,1.137043,0.28217572,2.1007419,1.8958037
8.0,0.0,3.4761904761904763,67.95238095238095,147,10001,False,520080,9421,52,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-07-01,1584191221,171.0623848438263,7441.898566484451,23508,diufpc29,134.21.215.107,7441.898566484451,520080,52,0,587863dc,0,4.555274274152439,0.566283195401515,2.8729086543092945,0.020000000000000018,0.020000000000000018,1034,4044864,520080,37.69,10.983,16.27,0.005,1966.845,32.0,96.38106796116504,19.51601941747573,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.15043689320388348,0.2111097425791354,2.499999936844688e-05,1.3339865,0.31974328,1.7019223,1.4350064
8.0,0.0,3.4755244755244754,70.0,143,10002,False,530082,9564,53,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-09-53,1584191393,172.01714038848877,7613.91570687294,23508,diufpc29,134.21.215.107,7613.91570687294,530082,53,0,587863dc,0,4.5686964996930355,0.5679229144527088,2.8896987331830495,0.020000000000000018,0.020000000000000018,1054,4123008,530082,42.782,10.757,15.167,0.005,2109.778,32.0,96.14685990338164,19.51545893719807,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1528985507246377,0.21110974257913542,2.499999936844688e-05,1.2681019,0.2769486,2.2075002,2.0122657
8.0,0.0,3.4166666666666665,69.65277777777777,144,10002,False,540084,9708,54,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-12-42,1584191562,169.3957040309906,7783.311410903931,23508,diufpc29,134.21.215.107,7783.311410903931,540084,54,0,587863dc,0,4.580427304902842,0.5692661062834946,2.9034915354065713,0.020000000000000018,0.020000000000000018,1074,4201152,540084,47.368,12.969,20.604,0.007,1553.074,32.0,95.8450980392157,19.539705882352944,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.15720588235294117,0.2111097425791354,2.499999936844688e-05,1.3970041,0.30828235,1.9747064,1.74107
9.0,0.0,3.9932885906040267,67.21476510067114,149,10003,False,550087,9857,55,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-15-31,1584191731,168.82493138313293,7952.136342287064,23508,diufpc29,134.21.215.107,7952.136342287064,550087,55,0,587863dc,0,4.592304742762906,0.570524748526759,2.916265898955526,0.020000000000000018,0.020000000000000018,1094,4279328,550087,41.238,15.513,17.562,0.018,1822.088,32.0,95.52303921568628,19.398039215686275,0.0,0.014167795983737835,0.0,0.014164305949008499,0.0,0.014164305949008499,0.14769607843137256,0.2111097425791354,2.499999936844688e-05,1.3749205,0.3076734,2.4554963,2.2503989
8.0,0.0,3.9034482758620688,68.87586206896552,145,10003,False,560090,10002,56,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-18-24,1584191904,172.99235892295837,8125.128701210022,23508,diufpc29,134.21.215.107,8125.128701210022,560090,56,0,587863dc,0,4.60541648073874,0.5719770817664588,2.92999468270742,0.020000000000000018,0.020000000000000018,1114,4357728,560090,41.455,7.834,14.3,0.005,2237.712,32.0,96.12211538461537,19.44903846153846,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.15182692307692308,0.21110974257913537,2.499999936844688e-05,1.3092165,0.2629451,1.6848912,1.4678597
8.0,0.0,3.98,66.64,150,10000,False,570090,10152,57,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-21-18,1584192078,173.90817975997925,8299.036880970001,23508,diufpc29,134.21.215.107,8299.036880970001,570090,57,0,587863dc,0,4.618601042019049,0.5734688765277137,2.9432602580147105,0.020000000000000018,0.020000000000000018,1134,4435968,570090,35.256,10.766,14.62,0.005,2188.755,32.0,96.34202898550726,19.534782608695657,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.15188405797101448,0.21110974257913542,2.499999936844688e-05,1.3373654,0.29854435,1.8489543,1.613957
9.0,0.0,3.8066666666666666,66.65333333333334,150,10002,False,580092,10302,58,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-24-12,1584192252,173.94543647766113,8472.982317447662,23508,diufpc29,134.21.215.107,8472.982317447662,580092,58,0,587863dc,0,4.6308522543393975,0.5749241668412042,2.9565564320576425,0.020000000000000018,0.020000000000000018,1154,4514208,580092,48.773,12.287,23.738,0.007,1348.064,32.0,96.11052631578947,19.54641148325359,0.0,0.014167795983737831,0.0,0.014164305949008499,0.0,0.014164305949008499,0.1473684210526316,0.2111097425791354,2.499999936844688e-05,1.4903625,0.29569346,1.7961814,1.559391
10.0,0.0,3.5,66.72,150,10000,False,590092,10452,59,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-27-04,1584192424,171.62243103981018,8644.604748487473,23508,diufpc29,134.21.215.107,8644.604748487473,590092,59,0,587863dc,0,4.641158387942898,0.5763402121667149,2.9687822666684336,0.020000000000000018,0.020000000000000018,1173,4592288,590092,48.208,9.054,17.656,0.005,1812.45,32.0,96.13951219512194,19.590731707317072,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1526341463414634,0.21110974257913537,2.499999936844688e-05,1.3401086,0.20628354,2.128715,1.9821969
9.0,0.0,3.8620689655172415,68.86896551724138,145,10002,False,600094,10597,60,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-29-57,1584192597,172.5927119255066,8817.19746041298,23508,diufpc29,134.21.215.107,8817.19746041298,600094,60,0,587863dc,0,4.653001953656987,0.5775032417109177,2.9808346344590966,0.020000000000000018,0.020000000000000018,1193,4670496,600094,48.643,11.297,16.262,0.005,1967.837,32.0,96.48019323671498,19.58937198067633,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1522705314009662,0.21110974257913542,2.499999936844688e-05,1.5808306,0.22801371,1.7360857,1.5531249
9.0,0.0,3.882758620689655,68.87586206896552,145,10003,False,610097,10742,61,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-32-55,1584192775,178.00993275642395,8995.207393169403,23508,diufpc29,134.21.215.107,8995.207393169403,610097,61,0,587863dc,0,4.666018236428298,0.5787180196067326,2.995608410395109,0.020000000000000018,0.020000000000000018,1213,4748608,610097,47.068,10.258,21.806,0.007,1467.46,32.0,96.56933962264154,19.61556603773585,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.15367924528301885,0.2111097425791354,2.499999936844688e-05,1.2373754,0.19711708,2.066652,1.9245638
9.0,0.0,3.4900662251655628,66.49006622516556,151,10000,False,620097,10893,62,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-35-49,1584192949,174.8961591720581,9170.103552341461,23508,diufpc29,134.21.215.107,9170.103552341461,620097,62,0,587863dc,0,4.67657532582816,0.5798520354890448,3.0087459044713394,0.020000000000000018,0.020000000000000018,1233,4826720,620097,41.259,8.803,16.023,0.006,1997.124,32.0,96.51971153846154,19.570673076923075,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.15302884615384615,0.21110974257913537,2.499999936844688e-05,1.549113,0.23634334,1.7502657,1.5611067
7.0,0.0,3.5337837837837838,67.39864864864865,148,10003,False,630100,11041,63,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-38-47,1584193127,177.6284670829773,9347.732019424438,23508,diufpc29,134.21.215.107,9347.732019424438,630100,63,0,587863dc,0,4.686664980192789,0.5819130939440392,3.022783974847585,0.020000000000000018,0.020000000000000018,1253,4904864,630100,43.333,9.79,17.2,0.005,1860.512,32.0,96.87216981132076,19.545754716981136,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14452830188679244,0.2111097425791354,2.499999936844688e-05,1.3920829,0.21111304,1.5751954,1.3965522
9.0,0.0,4.090277777777778,69.73611111111111,144,10002,False,640102,11185,64,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-41-49,1584193309,181.3676779270172,9529.099697351456,23508,diufpc29,134.21.215.107,9529.099697351456,640102,64,0,587863dc,0,4.698612586627136,0.583423908030055,3.0373742103186316,0.020000000000000018,0.020000000000000018,1273,4983264,640102,49.841,10.878,18.757,0.005,1705.99,32.0,96.99767441860465,19.542790697674416,0.0,0.014167795983737835,0.0,0.014164305949008495,0.0,0.014164305949008495,0.14306976744186048,0.2111097425791354,2.499999936844688e-05,1.2605991,0.21307608,2.1824396,2.0329998
10.0,0.0,3.9383561643835616,68.3013698630137,146,10000,False,650102,11331,65,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-44-50,1584193490,180.94747233390808,9710.047169685364,23508,diufpc29,134.21.215.107,9710.047169685364,650102,65,0,587863dc,0,4.710673439824088,0.58477086950431,3.050306240361834,0.020000000000000018,0.020000000000000018,1293,5061728,650102,48.11,14.192,14.93,0.005,2143.317,32.0,97.33162790697673,19.594883720930234,0.0,0.014167795983737835,0.0,0.014164305949008495,0.0,0.014164305949008495,0.1412093023255814,0.2111097425791354,2.499999936844688e-05,1.1073563,0.18428865,1.9978697,1.862846
9.0,0.0,3.986206896551724,69.1655172413793,145,10001,False,660103,11476,66,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-47-57,1584193677,187.8879108428955,9897.93508052826,23508,diufpc29,134.21.215.107,9897.93508052826,660103,66,0,587863dc,0,4.724044351375916,0.5865429726765364,3.067306820100968,0.020000000000000018,0.020000000000000018,1313,5139936,660103,48.002,16.109,15.64,0.005,2046.096,32.0,98.23227272727271,19.505000000000003,0.0,0.014167795983737831,0.0,0.014164305949008497,0.0,0.014164305949008497,0.1315,0.2111097425791354,2.499999936844688e-05,1.4216559,0.22445649,1.4922584,1.2950188
9.0,0.0,4.1438356164383565,68.45890410958904,146,10003,False,670106,11622,67,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-51-10,1584193870,192.60270357131958,10090.537784099579,23508,diufpc29,134.21.215.107,10090.537784099579,670106,67,0,587863dc,0,4.738360559509299,0.5883114141275892,3.085110651160743,0.020000000000000018,0.020000000000000018,1333,5218048,670106,39.595,8.18,14.501,0.005,2206.701,32.0,98.18451327433627,19.505752212389382,0.0,0.014167795983737833,0.0,0.014164305949008499,0.0,0.014164305949008499,0.13327433628318586,0.2111097425791354,2.499999936844688e-05,1.5112187,0.20537405,1.3557497,1.1655165
8.0,0.0,3.703448275862069,69.01379310344828,145,10003,False,680109,11767,68,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-54-00,1584194040,170.19370770454407,10260.731491804123,23508,diufpc29,134.21.215.107,10260.731491804123,680109,68,0,587863dc,0,4.744034459567694,0.5885425366115397,3.092615850909024,0.020000000000000018,0.020000000000000018,1353,5296288,680109,26.885,6.896,11.169,0.004,2865.164,32.0,97.43054187192119,18.214285714285715,0.0,0.013509929594944865,0.0,0.01350660161622952,4.926108374384237e-05,0.01350660161622952,0.1566502463054187,0.2104520382463564,2.499999936844688e-05,1.2175899,0.18823889,1.8537834,1.7098262
9.0,0.0,3.693877551020408,68.06122448979592,147,10001,False,690110,11914,69,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-56-57,1584194217,177.08881402015686,10437.82030582428,23508,diufpc29,134.21.215.107,10437.82030582428,690110,69,0,587863dc,0,4.752325570207084,0.5896247008788348,3.1044070336232608,0.020000000000000018,0.020000000000000018,1372,5374528,690110,38.029,10.11,15.803,0.006,2024.996,32.0,96.94075829383887,18.954976303317537,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14303317535545024,0.21110974257913537,2.499999936844688e-05,1.2730212,0.20789015,1.9661531,1.8117023
9.0,0.0,3.861111111111111,69.1875,144,10003,False,700113,12058,70,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_14-59-57,1584194397,179.54343938827515,10617.363745212555,23508,diufpc29,134.21.215.107,10617.363745212555,700113,70,0,587863dc,0,4.761750512525375,0.5910538605383934,3.115909809201705,0.020000000000000018,0.020000000000000018,1392,5452896,700113,31.762,9.536,13.445,0.005,2380.047,32.0,97.07383177570092,19.422897196261683,0.0,0.014167795983737833,0.0,0.014164305949008497,0.0,0.014164305949008497,0.14780373831775698,0.2111097425791354,2.499999936844688e-05,1.2003471,0.19371419,1.6596106,1.501524
9.0,0.0,3.8551724137931034,68.97931034482758,145,10002,False,710115,12203,71,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_15-02-41,1584194561,164.07358646392822,10781.437331676483,23508,diufpc29,134.21.215.107,10781.437331676483,710115,71,0,587863dc,0,4.766279526224085,0.5913578215442294,3.1204222262974763,0.020000000000000018,0.020000000000000018,1412,5531296,710115,45.349,8.832,14.539,0.005,2201.009,32.0,95.29547738693465,19.316080402010048,0.0,0.014167795983737833,0.0,0.014164305949008495,0.0,0.014164305949008495,0.1592964824120603,0.21110974257913537,2.499999936844688e-05,1.3724083,0.21915427,1.8974342,1.7308555
9.0,0.0,4.075862068965518,69.15862068965517,145,10000,False,720115,12348,72,916ff790b04d4b479ec705a4e01a0ebe,2020-03-14_15-05-13,1584194713,152.14767503738403,10933.585006713867,23508,diufpc29,134.21.215.107,10933.585006713867,720115,72,0,587863dc,0,4.766634660606915,0.5910535339097256,3.120196024567111,0.020000000000000018,0.020000000000000018,1432,5609568,720115,36.318,8.923,19.501,0.008,1640.976,32.0,93.15133689839574,19.3427807486631,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.17465240641711233,0.2111097425791354,2.499999936844688e-05,1.2867405,0.23711878,1.5310078,1.3250132
